Epoch,Training loss,Test loss,Test acc
1,2.0628,1.6362,0.494
2,2.6549,2.2406,0.3652
3,2.1152,1.7503,0.625
4,1.9806,1.4572,0.756
5,1.945,1.8416,0.5051
6,1.3264,2.8136,0.4575
7,1.6249,0.5888,0.8429
8,1.3158,0.9939,0.7426
9,0.743,0.4483,0.8804
10,0.5569,0.5577,0.8119
11,0.3433,0.2563,0.9262
12,0.2345,0.2227,0.9349
13,0.2655,0.2781,0.9153
14,0.2051,0.1869,0.9439
15,0.1712,0.1898,0.9394
16,0.1957,0.2107,0.9362
17,0.1817,0.1547,0.9519
18,0.1405,0.1467,0.9563
19,0.1333,0.1419,0.9543
20,0.1378,0.1543,0.9541
21,0.1733,0.132,0.9574
22,0.1087,0.1169,0.9644
23,0.0992,0.112,0.9649
24,0.0947,0.1055,0.9663
25,0.1012,0.106,0.9655
26,0.1309,0.1214,0.9631
27,0.1057,0.1045,0.9664
28,0.0758,0.0951,0.9703
29,0.0775,0.0962,0.9678
30,0.1075,0.1268,0.9595
31,0.0929,0.0878,0.9723
32,0.0669,0.0847,0.9728
33,0.0786,0.084,0.9736
34,0.0725,0.0806,0.9735
35,0.0777,0.0827,0.9741
36,0.0799,0.0805,0.9744
37,0.0634,0.0773,0.9753
38,0.0539,0.0734,0.9758
39,0.0584,0.0779,0.9737
40,0.1197,0.1076,0.9657
41,0.0781,0.0759,0.9744
42,0.0593,0.0701,0.9768
43,0.057,0.0676,0.9781
44,0.0527,0.0658,0.9793
45,0.0496,0.0656,0.978
46,0.0739,0.0782,0.975
47,0.0832,0.0669,0.9786
48,0.0491,0.0631,0.9793
49,0.051,0.0628,0.9792
50,0.0433,0.0601,0.9799
51,0.0515,0.0659,0.9784
52,0.0559,0.0649,0.9785
53,0.0641,0.0673,0.9761
54,0.0459,0.0569,0.9815
55,0.046,0.057,0.9803
56,0.0395,0.0556,0.9812
57,0.041,0.0564,0.981
58,0.0528,0.0647,0.9799
59,0.0549,0.0546,0.9814
60,0.0346,0.0538,0.9824
61,0.0355,0.0526,0.9817
62,0.039,0.0521,0.9831
63,0.0377,0.0524,0.9814
64,0.042,0.0516,0.983
65,0.0429,0.0503,0.9832
66,0.0388,0.0496,0.9836
67,0.0423,0.0524,0.9829
68,0.0329,0.0493,0.9837
69,0.036,0.0528,0.9827
70,0.0354,0.0486,0.9839
71,0.0412,0.0508,0.9832
72,0.0328,0.047,0.9848
73,0.0288,0.0472,0.9841
74,0.0386,0.0503,0.9836
75,0.062,0.0512,0.9825
76,0.0282,0.0463,0.984
77,0.0289,0.0465,0.9852
78,0.0299,0.0458,0.9856
79,0.028,0.0453,0.9855
80,0.0326,0.0479,0.9836
81,0.0365,0.0456,0.985
82,0.0406,0.0508,0.9832
83,0.0294,0.044,0.9851
84,0.0304,0.0442,0.9858
85,0.0241,0.0429,0.9863
86,0.0266,0.044,0.9856
87,0.0343,0.0522,0.9822
88,0.0838,0.0466,0.9839
89,0.0273,0.043,0.9852
90,0.028,0.0424,0.9864
91,0.0219,0.0414,0.9864
92,0.0226,0.0418,0.9865
93,0.0193,0.0416,0.9863
94,0.0252,0.0411,0.987
95,0.0231,0.0417,0.9865
96,0.0208,0.0409,0.9866
97,0.0231,0.0413,0.9863
98,0.0235,0.0403,0.9868
99,0.0183,0.0407,0.987
100,0.024,0.0414,0.9866
